Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.17.237.22-20.42.73.24-51354-443-6,172.17.237.22,51354,20.42.73.24,443,6,22-12-2021 14:23,119997995,9,15,9903,1734,4182,0,1100.333333,1406.33122,882,0,115.6,259.1780414,96.97662032,0.200003342,5217304.13,1.34E+07,4.64E+07,1,1.20E+08,1.50E+07,1.99E+07,4.64E+07,19,1.20E+08,8571285.357,1.65E+07,4.64E+07,1,0,1,0,0,180,300,0.075001253,0.125002089,0,4182,500.76,965.412834,932021.94,0,0,0,1,1,0,0,0,1,521.625,1100.333333,115.6,0,0,0,0,0,0,9,9903,15,1734,-1,1470,5,0,126306.75,145579.6622,263825,483,2.99E+07,1.83E+07,4.64E+07,1.34E+07,Normal
172.17.237.22-52.159.49.199-59336-443-6,172.17.237.22,59336,52.159.49.199,443,6,22-12-2021 14:25,207993,1,1,0,0,0,0,0,0,0,0,0,0,0,9.615708221,207993,0,207993,207993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4.80785411,4.80785411,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,83,0,0,0,0,0,0,0,0,0,0,Normal
172.17.237.22-52.159.49.199-59336-443-6,172.17.237.22,59336,52.159.49.199,443,6,22-12-2021 14:25,832038,1,1,0,0,0,0,0,0,0,0,0,0,0,2.403736368,832038,0,832038,832038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1.201868184,1.201868184,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,83,0,0,0,0,0,0,0,0,0,0,Normal
172.17.237.22-52.159.49.199-59336-443-6,172.17.237.22,59336,52.159.49.199,443,6,22-12-2021 14:25,3456015,1,1,0,0,0,0,0,0,0,0,0,0,0,0.578701192,3456015,0,3456015,3456015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.289350596,0.289350596,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,83,0,0,0,0,0,0,0,0,0,0,Normal
172.17.237.22-52.159.49.199-59336-443-6,172.17.237.22,59336,52.159.49.199,443,6,22-12-2021 14:26,13312126,1,1,0,0,0,0,0,0,0,0,0,0,0,0.150238963,1.33E+07,0,1.33E+07,1.33E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.075119481,0.075119481,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,83,0,0,0,0,0,0,0,0,0,0,Normal
172.17.237.22-13.76.153.29-37052-443-6,172.17.237.22,37052,13.76.153.29,443,6,22-12-2021 14:24,74979512,5,7,114,92,57,0,22.8,31.22018578,46,0,13.14285714,22.44570168,2.747417188,0.16004372,6816319.273,1.40E+07,4.52E+07,44,6.01E+07,1.50E+07,2.13E+07,4.52E+07,85882,7.50E+07,1.25E+07,1.76E+07,4.52E+07,471,0,0,0,0,100,140,0.066684883,0.093358836,0,57,15.84615385,24.94275497,622.1410256,0,0,0,0,1,0,0,0,1,17.16666667,22.8,13.14285714,0,0,0,0,0,0,5,114,7,92,-1,260,2,0,28960.33333,49295.6176,85882,471,2.49E+07,1.75E+07,4.52E+07,1.47E+07,Normal
172.17.237.22-180.149.59.14-42031-443-17,172.17.237.22,42031,180.149.59.14,443,17,22-12-2021 14:24,116027893,637,4940,46164,6042143,877,34,72.47095761,163.6668398,1250,26,1223.10587,173.117054,52472.78773,48.0660284,20808.44566,319567.4264,5962999,-4,1.16E+08,182431.511,931901.6789,5969345,52,1.16E+08,23491.32577,340719.8401,5980201,0,0,0,0,0,5096,39520,5.490059188,42.57596921,26,1250,1091.491395,404.6558379,163746.3472,0,0,0,0,0,0,0,0,7,1091.687108,72.47095761,1223.10587,0,0,0,0,0,0,637,46164,4940,6042143,-1,-1,637,0,4591988.182,3595257.156,1.00E+07,23210,5952200.909,11540.50641,5962999,5926284,Normal
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,22-12-2021 14:23,99700590,6,1,0,0,0,0,0,0,0,0,0,0,0,0.070210216,1.66E+07,2.14E+07,5.91E+07,3314067,8.32E+07,1.66E+07,2.39E+07,5.91E+07,3314067,0,0,0,0,0,0,0,0,0,0,0,0.060180185,0.010030031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,-1,-1,0,0,7032673,0,7032673,7032673,2.32E+07,2.43E+07,5.91E+07,8008975,Normal
172.17.237.22-54.204.254.104-46236-443-6,172.17.237.22,46236,54.204.254.104,443,6,22-12-2021 14:25,90112551,2,4,0,0,0,0,0,0,0,0,0,0,0,0.0665834,1.80E+07,2.47E+07,4.51E+07,431,4.51E+07,4.51E+07,0,4.51E+07,4.51E+07,9.01E+07,3.00E+07,2.60E+07,4.51E+07,560,0,0,0,0,40,80,0.022194467,0.044388933,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,4,0,-1,248,0,0,607.5,67.17514421,655,560,4.51E+07,120.9152596,4.51E+07,4.51E+07,Normal
172.17.237.22-54.204.254.104-46236-443-6,172.17.237.22,46236,54.204.254.104,443,6,22-12-2021 14:27,3388052,0,4,0,77,0,0,0,0,77,0,19.25,38.5,22.72692391,1.180619424,1129350.667,1954145.364,3385803,4,0,0,0,0,0,3388052,1129350.667,1954145.364,3385803,4,0,0,0,0,0,80,0,1.180619424,0,77,15.4,34.43544685,1185.8,0,0,0,0,1,0,0,0,0,19.25,0,19.25,0,0,0,0,0,0,0,0,4,77,-1,248,0,0,0,0,0,0,0,0,0,0,Normal
172.17.237.22-54.204.254.104-46236-443-6,172.17.237.22,46236,54.204.254.104,443,6,22-12-2021 14:27,128,1,1,0,0,0,0,0,0,0,0,0,0,0,15625,128,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,7812.5,7812.5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,83,0,0,0,0,0,0,0,0,0,0,Normal
172.17.237.22-52.159.49.199-59326-443-6,172.17.237.22,59326,52.159.49.199,443,6,22-12-2021 14:25,73957841,3,6,2190,525,2159,0,730,1237.647365,525,0,87.5,214.3303525,36.71010353,0.121690951,9244730.125,1.71E+07,3.70E+07,0,3.69E+07,1.85E+07,2.61E+07,3.69E+07,95,7.40E+07,1.48E+07,2.03E+07,3.70E+07,0,0,0,0,0,60,120,0.04056365,0.081127301,0,2159,271.5,683.1905948,466749.3889,0,0,0,0,1,0,0,0,2,301.6666667,730,87.5,0,0,0,0,0,0,3,2190,6,525,-1,565,2,0,225.5,234.0523446,391,60,3.70E+07,64420.25619,3.70E+07,3.69E+07,Normal
172.17.237.61-224.0.0.251-5353-5353-17,172.17.237.61,5353,224.0.0.251,5353,17,22-12-2021 13:58,37,1,1,77,39,77,77,77,0,39,39,39,0,3135135.135,54054.05405,37,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,27027.02703,27027.02703,39,77,51.66666667,21.93931023,481.3333333,0,0,0,0,0,0,0,0,1,77.5,77,39,0,0,0,0,0,0,1,77,1,39,-1,-1,1,0,0,0,0,0,0,0,0,0,Normal
172.17.237.22-13.76.153.29-37052-443-6,172.17.237.22,37052,13.76.153.29,443,6,22-12-2021 14:26,74905287,5,7,114,92,57,0,22.8,31.22018578,46,0,13.14285714,22.44570168,2.750139653,0.16020231,6809571.545,1.40E+07,4.53E+07,29,6.01E+07,1.50E+07,2.13E+07,4.53E+07,85751,7.49E+07,1.25E+07,1.76E+07,4.53E+07,486,0,0,0,0,100,140,0.066750962,0.093451347,0,57,15.84615385,24.94275497,622.1410256,0,0,0,0,1,0,0,0,1,17.16666667,22.8,13.14285714,0,0,0,0,0,0,5,114,7,92,-1,260,2,0,29018.33333,49405.59523,86067,486,2.49E+07,1.76E+07,4.53E+07,1.47E+07,Normal
172.17.237.22-20.42.73.24-51354-443-6,172.17.237.22,51354,20.42.73.24,443,6,22-12-2021 14:25,119893074,9,11,6057,1278,2256,0,673,905.2894565,426,0,116.1818182,198.9843301,61.17951401,0.166815307,6310161.789,1.44E+07,4.51E+07,0,1.20E+08,1.50E+07,1.96E+07,4.51E+07,33,1.20E+08,1.20E+07,1.84E+07,4.51E+07,0,0,1,0,0,180,220,0.075066888,0.091748419,0,2256,369.5714286,651.5524976,424520.6571,0,0,0,1,1,0,0,0,1,388.05,673,116.1818182,0,0,0,0,0,0,9,6057,11,1278,-1,1472,4,0,61138.75,119584.6383,240501,56,2.99E+07,1.76E+07,4.51E+07,1.46E+07,Normal
172.17.237.22-180.149.59.14-42031-443-17,172.17.237.22,42031,180.149.59.14,443,17,22-12-2021 14:26,116045004,551,4513,41967,5505634,881,34,76.16515426,178.4068077,1250,26,1219.949922,182.1089251,47805.59963,43.63824228,22920.2062,326566.5291,5959504,-3,1.16E+08,210937.7364,972701.9794,5965275,13,1.16E+08,25719.19415,347298.339,5996385,0,0,0,0,0,4408,36104,4.748157878,38.8900844,26,1250,1095.453702,399.8419098,159873.5528,0,0,0,0,0,0,0,0,8,1095.670024,76.16515426,1219.949922,0,0,0,0,0,0,551,41967,4513,5505634,-1,-1,551,0,6337417.25,5108488.455,1.43E+07,56476,5912575.875,85985.62915,5959504,5707558,Normal
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,22-12-2021 14:26,85952754,2,1,0,0,0,0,0,0,0,0,0,0,0,0.034902896,4.30E+07,2.20E+07,5.86E+07,2.74E+07,5.86E+07,5.86E+07,0,5.86E+07,5.86E+07,0,0,0,0,0,0,0,0,0,0,0,0.023268597,0.011634299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,4.30E+07,2.20E+07,5.86E+07,2.74E+07,Normal
172.17.237.46-224.0.0.251-5353-5353-17,172.17.237.46,5353,224.0.0.251,5353,17,22-12-2021 14:23,1013599,3,1,81,27,27,27,27,0,27,27,27,0,106.5510128,3.946333807,337866.3333,584844.0099,1013186,43,1013556,506778,716169.0617,1013186,370,0,0,0,0,0,0,0,0,0,24,8,2.959750355,0.986583452,27,27,27,0,0,0,0,0,0,0,0,0,0,0,33.75,27,27,0,0,0,0,0,0,3,81,1,27,-1,-1,3,0,0,0,0,0,0,0,0,0,Normal
172.17.237.21-239.255.255.250-51549-1900-17,172.17.237.21,51549,239.255.255.250,1900,17,22-12-2021 14:15,7750588,7,1,939,137,137,127,134.1428571,4.879500365,137,137,137,0,138.8281766,1.032179752,1107226.857,1132295.237,3009185,27691,6757409,1126234.833,1239143.276,3009185,27691,0,0,0,0,0,0,0,0,0,56,8,0.903157283,0.129022469,127,137,134.7777778,4.409585518,19.44444444,0,0,0,0,0,0,0,0,0,151.625,134.1428571,137,0,0,0,0,0,0,7,939,1,137,-1,-1,7,0,0,0,0,0,0,0,0,0,Normal
172.17.237.22-52.159.49.199-59326-443-6,172.17.237.22,59326,52.159.49.199,443,6,22-12-2021 14:27,118784588,4,7,2190,525,2159,0,547.5,1074.432719,525,0,75,198.4313483,22.85650054,0.092604606,1.19E+07,1.93E+07,4.57E+07,1,8.19E+07,2.73E+07,2.41E+07,4.57E+07,162,1.19E+08,1.98E+07,2.19E+07,4.57E+07,1,0,0,0,0,80,140,0.033674402,0.058930204,0,2159,226.25,626.9404967,393054.3864,0,0,0,0,1,0,0,0,1,246.8181818,547.5,75,0,0,0,0,0,0,4,2190,7,525,-1,610,2,0,369.3333333,308.0719613,666,51,3.96E+07,5259155.52,4.57E+07,3.63E+07,Normal
172.17.237.22-13.76.153.29-37052-443-6,172.17.237.22,37052,13.76.153.29,443,6,22-12-2021 14:28,74843490,5,7,114,92,57,0,22.8,31.22018578,46,0,13.14285714,22.44570168,2.752410397,0.160334586,6803953.636,1.40E+07,4.51E+07,23,6.01E+07,1.50E+07,2.12E+07,4.51E+07,86125,7.48E+07,1.25E+07,1.75E+07,4.51E+07,526,0,0,0,0,100,140,0.066806078,0.093528509,0,57,15.84615385,24.94275497,622.1410256,0,0,0,0,1,0,0,0,1,17.16666667,22.8,13.14285714,0,0,0,0,0,0,5,114,7,92,-1,260,2,0,29044.33333,49433.31229,86125,482,2.49E+07,1.75E+07,4.51E+07,1.48E+07,Normal
172.17.237.22-20.42.73.24-51354-443-6,172.17.237.22,51354,20.42.73.24,443,6,22-12-2021 14:28,75084176,7,12,7968,852,4134,0,1138.285714,1502.744347,426,0,71,165.8202751,117.46816,0.253049324,4171343.111,1.13E+07,4.52E+07,1,6.03E+07,1.01E+07,1.81E+07,4.52E+07,46,7.51E+07,6825828.273,1.40E+07,4.52E+07,1,0,0,0,0,140,240,0.093228698,0.159820626,0,4134,441,1002.434825,1004875.579,0,0,0,0,1,0,0,0,1,464.2105263,1138.285714,71,0,0,0,0,0,0,7,7968,12,852,-1,1472,4,0,80723,138997.0867,241223,422,2.48E+07,1.76E+07,4.52E+07,1.46E+07,Normal
172.17.237.22-180.149.59.14-42031-443-17,172.17.237.22,42031,180.149.59.14,443,17,22-12-2021 14:28,119999387,580,5101,42834,6236839,874,33,73.85172414,174.6249237,1250,26,1222.669869,173.8357621,52330.87566,47.3419085,21126.65264,316398.6103,5959613,-4,1.20E+08,207219.1485,973372.1533,5964956,14,1.14E+08,22360.74,324563.7806,5976161,0,0,0,0,0,4640,40808,4.833358024,42.50855048,26,1250,1105.340549,388.8858168,151232.1785,0,0,0,0,0,0,0,0,8,1105.535117,73.85172414,1222.669869,0,0,0,0,0,0,580,42834,5101,6236839,-1,-1,580,0,7427683.778,8014754.408,2.20E+07,42120,5905581.444,140829.7045,5959613,5530611,Normal
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,22-12-2021 14:28,87433807,1,1,0,0,0,0,0,0,0,0,0,0,0,0.022874447,8.74E+07,0,8.74E+07,8.74E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011437224,0.011437224,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,8.74E+07,0,8.74E+07,8.74E+07,Normal
172.17.172.200-172.17.237.22-67-68-17,172.17.237.22,68,172.17.172.200,67,17,22-12-2021 14:20,1015,0,2,0,608,0,0,0,0,308,300,304,5.656854249,599014.7783,1970.44335,1015,0,1015,1015,0,0,0,0,0,1015,1015,0,1015,1015,0,0,0,0,0,16,0,1970.44335,300,308,302.6666667,4.618802154,21.33333333,0,0,0,0,0,0,0,0,0,454,0,304,0,0,0,0,0,0,0,0,2,608,-1,-1,0,0,0,0,0,0,0,0,0,0,Normal
255.255.255.255-0.0.0.0-67-68-17,0.0.0.0,68,255.255.255.255,67,17,22-12-2021 14:24,95133548,8,1,2416,302,302,302,302,0,302,302,302,0,28.570363,0.094603851,1.19E+07,9515161.216,3.24E+07,3984231,9.11E+07,1.30E+07,9680801.632,3.24E+07,4662178,0,0,0,0,0,0,0,0,0,64,8,0.084092312,0.010511539,302,302,302,0,0,0,0,0,0,0,0,0,0,0,335.5555556,302,302,0,0,0,0,0,0,8,2416,1,302,-1,-1,8,0,8646409,0,8646409,8646409,1.44E+07,9805979.564,3.24E+07,5010845,Normal
172.17.237.22-52.159.49.199-59326-443-6,172.17.237.22,59326,52.159.49.199,443,6,22-12-2021 14:30,83415647,4,5,2190,523,2159,0,547.5,1074.432719,523,0,104.6,233.8927104,32.52387409,0.107893427,1.04E+07,1.95E+07,4.65E+07,3,8.34E+07,2.78E+07,2.46E+07,4.65E+07,115,8.34E+07,2.09E+07,2.44E+07,4.65E+07,3,0,1,0,0,80,100,0.047952634,0.059940793,0,2159,323.6,680.043332,462458.9333,0,0,0,1,1,0,0,0,1,359.5555556,547.5,104.6,0,0,0,0,0,0,4,2190,5,523,-1,656,2,0,483.5,581.9488809,895,72,4.17E+07,6764463.483,4.65E+07,3.69E+07,Normal
172.17.237.22-20.42.73.24-51354-443-6,172.17.237.22,51354,20.42.73.24,443,6,22-12-2021 14:30,74680358,4,8,5216,426,4184,0,1304,1980.674633,426,0,53.25,150.6137444,75.54864694,0.160684822,6789123.455,1.56E+07,4.66E+07,1,2.81E+07,9362776.333,1.60E+07,2.78E+07,77,7.47E+07,1.07E+07,1.89E+07,4.66E+07,1,0,0,0,0,80,160,0.053561607,0.107123214,0,4184,434,1165.608854,1358644,0,0,0,0,1,0,0,0,2,470.1666667,1304,53.25,0,0,0,0,0,0,4,5216,8,426,-1,1472,2,0,523,65.05382387,569,477,3.72E+07,1.33E+07,4.66E+07,2.78E+07,Normal
172.17.237.1-255.255.255.255-67-68-17,172.17.237.1,67,255.255.255.255,68,17,22-12-2021 14:25,29255064,3,1,924,308,308,308,308,0,308,308,308,0,42.11236728,0.136728465,9751688,5481321.551,1.58E+07,5010629,2.42E+07,1.21E+07,5135495.227,1.58E+07,8490874,0,0,0,0,0,0,0,0,0,24,8,0.102546349,0.034182116,308,308,308,0,0,0,0,0,0,0,0,0,0,0,385,308,308,0,0,0,0,0,0,3,924,1,308,-1,-1,3,0,0,0,0,0,9751688,5481321.551,1.58E+07,5010629,Normal
172.17.237.22-180.149.59.14-42031-443-17,172.17.237.22,42031,180.149.59.14,443,17,22-12-2021 14:30,116038831,613,5295,43262,6477528,884,34,70.57422512,167.2045921,1250,26,1223.329178,171.8844746,56194.89566,50.91399102,19644.29169,311466.7284,5961717,-2,1.16E+08,189573.3219,952674.1265,5969925,13,1.16E+08,21918.93294,330191.14,5981983,0,0,0,0,0,4904,42360,5.28271437,45.63127665,26,1250,1103.540701,391.3260678,153136.0913,0,0,0,0,0,0,0,0,8,1103.727488,70.57422512,1223.329178,0,0,0,0,0,0,613,43262,5295,6477528,-1,-1,613,0,4242801.091,3412570.559,1.00E+07,40958,5936861.727,48256.59454,5961717,5800391,Normal
172.17.237.22-13.76.153.29-37052-443-6,172.17.237.22,37052,13.76.153.29,443,6,22-12-2021 14:30,119808657,6,8,114,92,57,0,19,29.43467343,46,0,11.5,21.29386229,1.719408306,0.116852992,9216050.538,1.68E+07,4.51E+07,44,1.05E+08,2.10E+07,2.28E+07,4.51E+07,87922,1.20E+08,1.71E+07,2.02E+07,4.51E+07,525,0,0,0,0,120,160,0.050079854,0.066773138,0,57,13.73333333,23.75610197,564.352381,0,0,0,0,1,0,0,0,1,14.71428571,19,11.5,0,0,0,0,0,0,6,114,8,92,-1,260,2,0,46579.25,53291.80492,97302,525,2.99E+07,1.75E+07,4.51E+07,1.47E+07,Normal
172.17.237.22-8.8.8.8-43719-53-17,172.17.237.22,43719,8.8.8.8,53,17,22-12-2021 14:06,61960,0,2,0,140,0,0,0,0,78,62,70,11.3137085,2259.522272,32.27888961,61960,0,61960,61960,0,0,0,0,0,61960,61960,0,61960,61960,0,0,0,0,0,16,0,32.27888961,62,78,67.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,0,101,0,70,0,0,0,0,0,0,0,0,2,140,-1,-1,0,0,0,0,0,0,0,0,0,0,Normal
172.17.172.200-172.17.237.22-67-68-17,172.17.237.22,68,172.17.172.200,67,17,22-12-2021 14:31,888,0,2,0,608,0,0,0,0,308,300,304,5.656854249,684684.6847,2252.252252,888,0,888,888,0,0,0,0,0,888,888,0,888,888,0,0,0,0,0,16,0,2252.252252,300,308,302.6666667,4.618802154,21.33333333,0,0,0,0,0,0,0,0,0,454,0,304,0,0,0,0,0,0,0,0,2,608,-1,-1,0,0,0,0,0,0,0,0,0,0,Normal
172.17.237.22-180.149.59.14-42031-443-17,172.17.237.22,42031,180.149.59.14,443,17,22-12-2021 14:32,119999229,615,5314,44152,6509680,874,34,71.79186992,169.8414635,1250,25,1225.005645,166.1924395,54615.61757,49.40865078,20242.78492,312773.9688,5961428,-3,1.20E+08,195406.5195,956593.6069,5975250,14,1.14E+08,21464.24054,321401.6485,5979069,0,0,0,0,0,4920,42512,5.125032928,44.28361786,25,1250,1105.346374,389.0824949,151385.1878,0,0,0,0,0,0,0,0,8,1105.532805,71.79186992,1225.005645,0,0,0,0,0,0,615,44152,5314,6509680,-1,-1,615,0,4971953.364,4835053.773,1.80E+07,63432,5937067.455,33016.43727,5961428,5857435,Normal
172.17.237.22-13.76.153.29-37052-443-6,172.17.237.22,37052,13.76.153.29,443,6,22-12-2021 14:32,119995881,6,8,114,149,57,0,19,29.43467343,57,0,18.625,25.92812869,2.191741898,0.116670671,9230452.385,1.68E+07,4.52E+07,33,1.20E+08,2.40E+07,2.02E+07,4.52E+07,95006,1.20E+08,1.71E+07,2.02E+07,4.52E+07,244,0,1,0,0,120,160,0.050001716,0.066668955,0,57,21.33333333,27.25715284,742.952381,0,0,0,1,1,0,0,0,1,22.85714286,19,18.625,0,0,0,0,0,0,6,114,8,149,-1,260,2,0,45426,52000.33608,95006,474,3.00E+07,1.75E+07,4.52E+07,1.47E+07,Normal
172.17.237.22-52.159.49.199-59326-443-6,172.17.237.22,59326,52.159.49.199,443,6,22-12-2021 14:32,119876639,5,6,2190,1050,2159,0,438,962.1618887,525,0,175,271.1088342,27.02778479,0.091760998,1.20E+07,1.94E+07,4.53E+07,1,1.20E+08,3.00E+07,2.03E+07,4.53E+07,118,1.20E+08,2.40E+07,2.21E+07,4.53E+07,1,0,1,0,0,100,120,0.041709544,0.050051453,0,2159,313.75,625.7975457,391622.5682,0,0,0,1,1,0,0,0,1,342.2727273,438,175,0,0,0,0,0,0,5,2190,6,1050,-1,702,2,0,412,316.5264602,689,67,4.00E+07,4627702.5,4.53E+07,3.68E+07,Normal
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,22-12-2021 14:31,96403876,6,1,0,0,0,0,0,0,0,0,0,0,0,0.072611188,1.61E+07,1.64E+07,4.91E+07,7017911,8.74E+07,1.75E+07,1.79E+07,4.91E+07,7017911,0,0,0,0,0,0,0,0,0,0,0,0.062238161,0.010373027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,-1,-1,0,0,0,0,0,0,1.61E+07,1.64E+07,4.91E+07,7017911,Normal
172.17.237.22-20.42.73.24-51354-443-6,172.17.237.22,51354,20.42.73.24,443,6,22-12-2021 14:32,119552419,8,13,7968,852,4134,0,996,1448.308176,426,0,65.53846154,159.9774023,73.7751697,0.175655166,5977620.95,1.41E+07,4.52E+07,0,1.05E+08,1.51E+07,2.12E+07,4.52E+07,18,1.20E+08,9962701.583,1.73E+07,4.52E+07,0,0,0,0,0,160,260,0.066916254,0.108738912,0,4134,400.9090909,962.2948221,926011.3247,0,0,0,0,1,0,0,0,1,420,996,65.53846154,0,0,0,0,0,0,8,7968,13,852,-1,1472,4,0,125994,145245.943,262626,434,2.98E+07,1.77E+07,4.52E+07,1.41E+07,Normal
172.17.237.22-52.159.49.199-59326-443-6,172.17.237.22,59326,52.159.49.199,443,6,22-12-2021 14:35,77893682,1,4,0,0,0,0,0,0,0,0,0,0,0,0.064190058,1.95E+07,2.30E+07,4.51E+07,419,0,0,0,0,0,7.79E+07,2.60E+07,2.33E+07,4.51E+07,419,0,0,0,0,20,80,0.012838012,0.051352047,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,4,0,-1,702,0,0,419,0,419,419,4.51E+07,0,4.51E+07,4.51E+07,Normal
172.17.237.26-224.0.0.251-5353-5353-17,172.17.237.26,5353,224.0.0.251,5353,17,22-12-2021 14:08,91008317,1,1,107,34,107,107,107,0,34,34,34,0,1.549308949,0.021976013,9.10E+07,0,9.10E+07,9.10E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.010988007,0.010988007,34,107,58.33333333,42.14656965,1776.333333,0,0,0,0,0,0,0,0,1,87.5,107,34,0,0,0,0,0,0,1,107,1,34,-1,-1,1,0,0,0,0,0,9.10E+07,0,9.10E+07,9.10E+07,Normal
172.17.237.22-52.159.49.199-59430-443-6,172.17.237.22,59430,52.159.49.199,443,6,22-12-2021 14:33,119930702,13,16,5055,6393,2159,0,388.8461538,798.4944005,2920,0,399.5625,834.5374742,95.45512374,0.241806306,4283239.357,1.26E+07,4.58E+07,1,1.20E+08,9994131.583,1.80E+07,4.58E+07,119,1.20E+08,7995380.133,1.65E+07,4.58E+07,1,0,0,0,0,260,352,0.10839593,0.133410376,0,2920,381.6,793.2772529,629288.8,0,1,0,0,0,0,0,0,1,394.7586207,388.8461538,399.5625,0,0,0,0,0,0,13,5055,16,6393,-1,337,6,0,297415.6667,514696.5423,891736,64,3.97E+07,5355917.282,4.58E+07,3.56E+07,Normal
172.17.237.22-180.149.59.14-42031-443-17,172.17.237.22,42031,180.149.59.14,443,17,22-12-2021 14:34,119982482,658,5502,46683,6734955,882,34,70.94680851,164.395332,1250,26,1224.092148,169.9779439,56521.90126,51.34082824,19480.83812,312631.4035,5961947,-2,1.20E+08,182619.4307,943662.6088,5970352,13,1.16E+08,21095.14597,327666.8759,5979385,0,0,0,0,0,5264,44016,5.484133925,45.85669431,26,1250,1100.741763,394.6362776,155737.7916,0,0,0,0,0,0,0,0,8,1100.920455,70.94680851,1224.092148,0,0,0,0,0,0,658,46683,5502,6734955,-1,-1,658,0,5672606.5,6085629.425,1.81E+07,42343,5925627.2,57943.485,5961947,5777614,Normal
